Ensembl Protein ID	HGNC ID(s)	UniProt/SwissProt Accession	UniProt/SwissProt ID
ENSP00000336687	1553	Q13185	CBX3_HUMAN
ENSP00000427638	3389		
ENSP00000435845	20859		
ENSP00000432302	20859		
ENSP00000433295	6266	P48544	IRK5_HUMAN
ENSP00000434684	20859		
ENSP00000339960	6266	P48544	IRK5_HUMAN
ENSP00000434266	6266	P48544	IRK5_HUMAN
ENSP00000379670	1553	Q13185	CBX3_HUMAN
ENSP00000354689	20859	Q96H72	S39AD_HUMAN
ENSP00000408672	1553		
ENSP00000432008	29550	Q9NPQ8	RIC8A_HUMAN
ENSP00000335651	18024	A1L4K1	FSD2_HUMAN
ENSP00000387348	1553		
ENSP00000216271	18128	Q969S8	HDA10_HUMAN
ENSP00000346956	20859	Q96H72	S39AD_HUMAN
ENSP00000444078	18024		
ENSP00000432499	20859		
ENSP00000274353	1047	Q93088	BHMT1_HUMAN
ENSP00000325941	29550	Q9NPQ8	RIC8A_HUMAN
ENSP00000453127	18024		
ENSP00000435076	20859		
ENSP00000473748	1553		
ENSP00000437186	20859		
ENSP00000436610	29550		
ENSP00000394423	3778	P02751	FINC_HUMAN
ENSP00000435167	29550		
ENSP00000428240	1047		
ENSP00000307879	28584	Q8TAV5	CK045_HUMAN
ENSP00000433968	29550		
ENSP00000407640	18128		
ENSP00000434833	29550	Q9NPQ8	RIC8A_HUMAN
ENSP00000433009	29550		
ENSP00000335333	8996	O60331	PI51C_HUMAN
ENSP00000436192	29550		
ENSP00000431922	28584	Q8TAV5	CK045_HUMAN
ENSP00000406150	18128	Q969S8	HDA10_HUMAN
ENSP00000397542	18128		
ENSP00000445992	8996	O60331	PI51C_HUMAN
ENSP00000434896	29550		
ENSP00000466363	8996	O60331	PI51C_HUMAN
ENSP00000431163	29550		
ENSP00000444779	8996	O60331	PI51C_HUMAN
ENSP00000395367	25422		
ENSP00000286760	30493	Q8TF30	WHAMM_HUMAN
ENSP00000317214	1483	Q9Y6Q1	CAN6_HUMAN
ENSP00000343540	18128	Q969S8	HDA10_HUMAN
ENSP00000381785	18572	Q6YN16	HSDL2_HUMAN
ENSP00000441736	1483		
ENSP00000381783	18572	Q6YN16	HSDL2_HUMAN
ENSP00000345498	469	Q01433	AMPD2_HUMAN
ENSP00000436303	469		
ENSP00000390694	29984	Q9HCN2	TPIP1_HUMAN
ENSP00000432344	469		
ENSP00000432743	29984	Q9HCN2	TPIP1_HUMAN
ENSP00000436541	469	Q01433	AMPD2_HUMAN
ENSP00000448366	19286		
ENSP00000262542	18572		
ENSP00000378824	20415		
ENSP00000432908	29984	Q9HCN2	TPIP1_HUMAN
ENSP00000450294	19286		
ENSP00000435175	29984	Q9HCN2	TPIP1_HUMAN
ENSP00000431975	469		
ENSP00000408164	14974		
ENSP00000442278	18572		
ENSP00000473353	29984	Q9HCN2	TPIP1_HUMAN
ENSP00000256578	469	Q01433	AMPD2_HUMAN
ENSP00000323534	3778	P02751	FINC_HUMAN
ENSP00000354061	19286	Q6P3W7	SCYL2_HUMAN
ENSP00000297354	30362	Q8IVN8	SBSPO_HUMAN
ENSP00000351573	469	Q01433	AMPD2_HUMAN
ENSP00000338200	3778	P02751	FINC_HUMAN
ENSP00000343709	14974	Q9Y5X0	SNX10_HUMAN
ENSP00000475609	31438		
ENSP00000358855	469		
ENSP00000449567	19286		
ENSP00000400922	20415		
ENSP00000350534	3778	P02751	FINC_HUMAN
ENSP00000297268	2198	P08123	CO1A2_HUMAN
ENSP00000415527	31438		
ENSP00000393690	14974		
ENSP00000434891	469		
ENSP00000379661	14974	Q9Y5X0	SNX10_HUMAN
ENSP00000448400	19286		
ENSP00000431904	469		
ENSP00000387274	14974		
ENSP00000378823	20415		
ENSP00000386540	14974	Q9Y5X0	SNX10_HUMAN
ENSP00000437164	469	Q01433	AMPD2_HUMAN
ENSP00000414434	20415		
ENSP00000395474	14974		
ENSP00000341938	20415		
ENSP00000377292	469	Q01433	AMPD2_HUMAN
ENSP00000437606	2239	Q9UNS2	CSN3_HUMAN
ENSP00000392774	22998		
ENSP00000242109	22191	Q14695	K0087_HUMAN
ENSP00000415322	20415		
ENSP00000466153	2239		
ENSP00000346839	3778	P02751	FINC_HUMAN
ENSP00000407954	20415		
ENSP00000452870	17513		
ENSP00000415989	20415		
ENSP00000437025	469		
ENSP00000406445	20415		
ENSP00000386749	22364	A4D174	CG071_HUMAN
ENSP00000402023	25422		
ENSP00000268717	2239	Q9UNS2	CSN3_HUMAN
ENSP00000407832	20415		
ENSP00000393423	20415		
ENSP00000395554	20415		
ENSP00000379731	10363		
ENSP00000410796	20415		
ENSP00000464572	2239		
ENSP00000336940	23427	Q8N8K9	K1958_HUMAN
ENSP00000413298	2239		
ENSP00000363362	23427	Q8N8K9	K1958_HUMAN
ENSP00000339795	10363	P18124	RL7_HUMAN
ENSP00000440504	23427		
ENSP00000379730	10363		
ENSP00000463340	2239		
ENSP00000379729	10363		
ENSP00000275607	20415	Q8NBJ7	SUMF2_HUMAN
ENSP00000409028	2239		
ENSP00000415808	10363		
ENSP00000407634	17513	Q9NSB8	HOME2_HUMAN
ENSP00000362183	4581	Q13003	GRIK3_HUMAN
ENSP00000463098	2239		
ENSP00000401300	10363		
ENSP00000362185	4581		
ENSP00000468536	2239		
ENSP00000305632	17513	Q9NSB8	HOME2_HUMAN
ENSP00000463477	2239		
ENSP00000463195	2239		
ENSP00000464369	2239		
ENSP00000410422	3778	P02751	FINC_HUMAN
ENSP00000454125	17513		
ENSP00000465156	2239		
ENSP00000301187	22998	Q7Z404	TMC4_HUMAN
ENSP00000367256	20443	O43312	MTSS1_HUMAN
ENSP00000415018	3778	P02751	FINC_HUMAN
ENSP00000365776	22998	Q7Z404	TMC4_HUMAN
ENSP00000399538	3778	P02751	FINC_HUMAN
ENSP00000429064	20443	O43312	MTSS1_HUMAN
ENSP00000394293	17513		
ENSP00000376238	25422		
ENSP00000382119	17513		
ENSP00000369293	6008	P01589	IL2RA_HUMAN
ENSP00000428685	20443		
ENSP00000363360	24994	Q9NRY2	SOSSC_HUMAN
ENSP00000339182	25422	Q4VNC1	AT134_HUMAN
ENSP00000369287	6008		
ENSP00000322804	20443		
ENSP00000256876	6008		
ENSP00000358851	4636	Q03013	GSTM4_HUMAN
ENSP00000416444	22998		
ENSP00000348285	3778	P02751	FINC_HUMAN
ENSP00000402024	6008		
ENSP00000416139	3778		
ENSP00000405023	22998	Q7Z404	TMC4_HUMAN
ENSP00000393606	20443	O43312	MTSS1_HUMAN
ENSP00000402241	29408		
ENSP00000401481	25422		
ENSP00000363353	24994		
ENSP00000221265	25459	Q8N7H5	PAF1_HUMAN
ENSP00000363351	24994		
ENSP00000316471	4636	Q03013	GSTM4_HUMAN
ENSP00000428319	20443		
ENSP00000468874	25459		
ENSP00000428348	20443		
ENSP00000363355	24994		
ENSP00000469742	25459		
ENSP00000362716	4265	P01286	SLIB_HUMAN
ENSP00000428145	20443		
ENSP00000392565	3778		
ENSP00000358848	4636		
ENSP00000362713	4265	P01286	SLIB_HUMAN
ENSP00000429752	20443		
ENSP00000237527	4265	P01286	SLIB_HUMAN
ENSP00000396412	25459		
ENSP00000295548	25422	Q4VNC1	AT134_HUMAN
ENSP00000336744	4636	Q03013	GSTM4_HUMAN
ENSP00000398907	3778		
ENSP00000221266	25459		
ENSP00000346119	20443	O43312	MTSS1_HUMAN
ENSP00000378884	20443		
ENSP00000005587	15687	O75563	SKAP2_HUMAN
ENSP00000363349	23685	Q5VWJ9	SNX30_HUMAN
ENSP00000352696	3778	P02751	FINC_HUMAN
ENSP00000390454	23685		
ENSP00000265312	3778		
ENSP00000273049	3778	P02751	FINC_HUMAN
ENSP00000362708	15799	Q9NQG1	MANBL_HUMAN
ENSP00000377655	30402	Q9BQF6	SENP7_HUMAN
ENSP00000380337	15799		
ENSP00000380339	15799	Q9NQG1	MANBL_HUMAN
ENSP00000362707	15799	Q9NQG1	MANBL_HUMAN
ENSP00000377651	30402	Q9BQF6	SENP7_HUMAN
ENSP00000380338	15799	Q9NQG1	MANBL_HUMAN
ENSP00000377654	30402		
ENSP00000400626	10898	Q15477	SKIV2_HUMAN
ENSP00000380342	15799	Q9NQG1	MANBL_HUMAN
ENSP00000349509	3778	P02751	FINC_HUMAN
ENSP00000408163	15687		
ENSP00000313624	30402	Q9BQF6	SENP7_HUMAN
ENSP00000469236			
ENSP00000377647	30402	Q9BQF6	SENP7_HUMAN
ENSP00000342159	30402	Q9BQF6	SENP7_HUMAN
ENSP00000439278	11829		
ENSP00000443593	15687		
ENSP00000402977	30402		
ENSP00000468641	11829		
ENSP00000350776	2714		
ENSP00000290868	26444	Q96N76	HUTU_HUMAN
ENSP00000350936	30402	Q9BQF6	SENP7_HUMAN
ENSP00000439991	11829		
ENSP00000363345	16055	Q9BY10	TSCOT_HUMAN
ENSP00000365166	29408	B1AJZ9	FHAD1_HUMAN
ENSP00000337697	2714	O43602	DCX_HUMAN
ENSP00000373073	26444	Q96N76	HUTU_HUMAN
ENSP00000474847	16055		
ENSP00000295702	11324	P43308	SSRB_HUMAN
ENSP00000465419	11829	O95049	ZO3_HUMAN
ENSP00000348553	2714	O43602	DCX_HUMAN
ENSP00000419861	2714	O43602	DCX_HUMAN
ENSP00000457512			
ENSP00000467864	11829	O95049	ZO3_HUMAN
ENSP00000379042	13280	Q96HE7	ERO1A_HUMAN
ENSP00000418811	2714		
ENSP00000429397			
ENSP00000349385	2714	O43602	DCX_HUMAN
ENSP00000361061	2714	O43602	DCX_HUMAN
ENSP00000465065	11829		
ENSP00000365165	29408		
ENSP00000451204	13280		
ENSP00000436559	29408		
ENSP00000452020	13280		
ENSP00000434870	11324		
ENSP00000262968	11829	O95049	ZO3_HUMAN
ENSP00000365163	29408		
ENSP00000371438	11829	O95049	ZO3_HUMAN
ENSP00000450655	13280		
ENSP00000436201	11324		
ENSP00000452269	13280		
ENSP00000375836	4857	Q00341	VIGLN_HUMAN
ENSP00000334140	22194	Q6PID8	KLD10_HUMAN
ENSP00000452093	13280		
ENSP00000399410	30314	Q9UK61	F208A_HUMAN
ENSP00000420083	22194		
ENSP00000363344	12863	Q9Y6Q3	ZFP37_HUMAN
ENSP00000420034	22194		
ENSP00000451310	12863		
ENSP00000375837	4857	Q00341	VIGLN_HUMAN
ENSP00000452552	12863	Q9Y6Q3	ZFP37_HUMAN
ENSP00000456318			
ENSP00000312042	4857	Q00341	VIGLN_HUMAN
ENSP00000399819	29408		
ENSP00000434909	29408		
ENSP00000318812	29408		
ENSP00000219837	34404	Q1ED39	KNOP1_HUMAN
ENSP00000306606	250	P00325	ADH1B_HUMAN
ENSP00000455015	34404		
ENSP00000362389	4857		
ENSP00000455369	34404		
ENSP00000432147	29408		
ENSP00000456803	29181		
ENSP00000411211	4857		
ENSP00000454329	34404		
ENSP00000425998	250		
ENSP00000351770	29408	B1AJZ9	FHAD1_HUMAN
ENSP00000316092	21642	Q5ST30	SYVM_HUMAN
ENSP00000407615	29408	B1AJZ9	FHAD1_HUMAN
ENSP00000432831	11324		
ENSP00000365167	29408	B1AJZ9	FHAD1_HUMAN
ENSP00000259392	11017	O15432	COPT2_HUMAN
ENSP00000403749	21642		
ENSP00000378351	250		
ENSP00000417509	30314	Q9UK61	F208A_HUMAN
ENSP00000383868	29408		
ENSP00000434306	11324	P43308	SSRB_HUMAN
ENSP00000405180	4857		
ENSP00000363337	11017		
ENSP00000322979	29408		
ENSP00000416390	21642		
ENSP00000347845	30314	Q9UK61	F208A_HUMAN
ENSP00000263346	29181	Q9BQ70	TCF25_HUMAN
ENSP00000388876	4857		
ENSP00000252318	4130	Q9NY28	GALT8_HUMAN
ENSP00000440383	4130		
ENSP00000444876	4130		
ENSP00000456080	29181		
ENSP00000454414	29181		
ENSP00000431366	11324		
ENSP00000362680	11283	P12931	SRC_HUMAN
ENSP00000457329	29181		
ENSP00000380073	6131	Q00978	IRF9_HUMAN
ENSP00000393766	4857		
ENSP00000362668	11283	P12931	SRC_HUMAN
ENSP00000441000	21642	Q5ST30	SYVM_HUMAN
ENSP00000456592	29181		
ENSP00000362659	11283	P12931	SRC_HUMAN
ENSP00000394802	21642	Q5ST30	SYVM_HUMAN
ENSP00000453534	6131		
ENSP00000329199	6804	P43360	MAGA6_HUMAN
ENSP00000403807	4857		
ENSP00000436228	11324		
ENSP00000455611	29181		
ENSP00000438200	21642	Q5ST30	SYVM_HUMAN
ENSP00000405109	4857		
ENSP00000403303	6804		
ENSP00000280684	6225	P17658	KCNA6_HUMAN
ENSP00000456840	29181		
ENSP00000453974	6131		
ENSP00000437239	11324		
ENSP00000413891	4857		
ENSP00000401806	6804		
ENSP00000408321	6225	P17658	KCNA6_HUMAN
ENSP00000387782	4857		
ENSP00000435692	11324		
ENSP00000415675	2992	O77932	DXO_HUMAN
ENSP00000416559	4857		
ENSP00000403913	4857		
ENSP00000322579	28428	Q9BUL5	PHF23_HUMAN
ENSP00000395262	2992	O77932	DXO_HUMAN
ENSP00000396964	4857		
ENSP00000453540	6131		
ENSP00000434532	11324		
ENSP00000408503	11283	P12931	SRC_HUMAN
ENSP00000454095	6131		
ENSP00000371985	6218	Q09470	KCNA1_HUMAN
ENSP00000394205	4857		
ENSP00000460738	28428		
ENSP00000353950	11283	P12931	SRC_HUMAN
ENSP00000273853	1854	Q03188	CENPC_HUMAN
ENSP00000456344	29181		
ENSP00000350941	11283	P12931	SRC_HUMAN
ENSP00000454078	6131		
ENSP00000390290	4857		
ENSP00000313529	6131		
ENSP00000455471	29181		
ENSP00000458953	28428		
ENSP00000413805	4857		
ENSP00000310561	17399	A7KAX9	RHG32_HUMAN
ENSP00000421234	1854		
ENSP00000390942	4857		
ENSP00000414607	28428		
ENSP00000411380	2992	O77932	DXO_HUMAN
ENSP00000263347	29181		
ENSP00000396202	4857		
ENSP00000358846	4634		
ENSP00000460876	28428		
ENSP00000450998	20125	Q8IVF2	AHNK2_HUMAN
ENSP00000403693	4857		
ENSP00000461442	28428		
ENSP00000252321	6224	P22460	KCNA5_HUMAN
ENSP00000435910	4634	P28161	GSTM2_HUMAN
ENSP00000409868	4857		
ENSP00000459983	28428		
ENSP00000426078	1854		
ENSP00000351737	30883	Q8IUX1	T126B_HUMAN
ENSP00000408582	4857		
ENSP00000307181	31022	Q9BTL3	RAM_HUMAN
ENSP00000425255	1854		
ENSP00000458416	28428		
ENSP00000397799	4857		
ENSP00000376425	17399	A7KAX9	RHG32_HUMAN
ENSP00000458401	28428		
ENSP00000396959	4857		
ENSP00000432468	17399		
ENSP00000435998	30883		
ENSP00000391773	4857		
ENSP00000459904	28428		
ENSP00000432862	17399	A7KAX9	RHG32_HUMAN
ENSP00000457519	28556		
ENSP00000353114	20125	Q8IVF2	AHNK2_HUMAN
ENSP00000436468	30883		
ENSP00000343246	5099	P49639	HXA1_HUMAN
ENSP00000433444	30883		
ENSP00000399139	4857	Q00341	VIGLN_HUMAN
ENSP00000435541	30883		
ENSP00000241337	4634	P28161	GSTM2_HUMAN
ENSP00000359316	19340	P43356	MAGA2_HUMAN
ENSP00000432303	17399		
ENSP00000433471	30883	Q8IUX1	T126B_HUMAN
ENSP00000435157	4634		
ENSP00000395386	19340		
ENSP00000433449	30883		
ENSP00000347851	5099		
ENSP00000309261	28556	Q8N0W5	IQCK_HUMAN
ENSP00000389223	19340		
ENSP00000404662	4634		
ENSP00000436813	30883		
ENSP00000358844	4634		
ENSP00000389999	19340		
ENSP00000397216	19340		
ENSP00000435779	30883		
ENSP00000359689	495		
ENSP00000433116	30883		
ENSP00000413384	19340		
ENSP00000403114	495		
ENSP00000324901	28556	Q8N0W5	IQCK_HUMAN
ENSP00000386463	19340		
ENSP00000240285	19975	Q8IZV5	RDH10_HUMAN
ENSP00000416883	4634	P28161	GSTM2_HUMAN
ENSP00000358842	4634		
ENSP00000377039	30883	Q8IUX1	T126B_HUMAN
ENSP00000473652	9549		
ENSP00000306163	495	Q9GZV1	ANKR2_HUMAN
ENSP00000429727	19975		
ENSP00000456448	28556		
ENSP00000298808	495	Q9GZV1	ANKR2_HUMAN
ENSP00000458669	28556		
ENSP00000333487	19340	P43356	MAGA2_HUMAN
ENSP00000362179	26259	Q5D1E8	ZC12A_HUMAN
ENSP00000428132	19975		
ENSP00000263071	16820	Q14162	SREC_HUMAN
ENSP00000426639	28443		
ENSP00000298852	9549	P17980	PRS6A_HUMAN
ENSP00000473447	26259		
ENSP00000433097	9549		
ENSP00000458010	28556		
ENSP00000433596	9549		
ENSP00000457506	28556		
ENSP00000411167	16820	Q14162	SREC_HUMAN
ENSP00000441077	28443	Q8WUR7	CO040_HUMAN
ENSP00000423436	28443		
ENSP00000437291	9549		
ENSP00000424167	28443		
ENSP00000426083	251		
ENSP00000455504	28556		
ENSP00000403987	28443	Q8WUR7	CO040_HUMAN
ENSP00000431144	9549		
ENSP00000458174	16820	Q14162	SREC_HUMAN
ENSP00000439344	28556		
ENSP00000432970	9549		
ENSP00000431993	25382		
ENSP00000424666	28443	Q8WUR7	CO040_HUMAN
ENSP00000461468	16820		
ENSP00000341208	11366	P42229	STA5A_HUMAN
ENSP00000406013	28556		
ENSP00000432103	9549		
ENSP00000454502	28443		
ENSP00000436590	25382	Q9H061	T126A_HUMAN
ENSP00000454276	28443		
ENSP00000468749	11366	P42229	STA5A_HUMAN
ENSP00000435141	9549		
ENSP00000436723	25382		
ENSP00000456006	28443		
ENSP00000267103	17590	Q9HB07	MYG1_HUMAN
ENSP00000372191	14931	Q9NTG7	SIR3_HUMAN
ENSP00000323964	16820	Q14162	SREC_HUMAN
ENSP00000359681	25155	Q86XE5	HOGA1_HUMAN
ENSP00000443107	11366	P42229	STA5A_HUMAN
ENSP00000306887	25382	Q9H061	T126A_HUMAN
ENSP00000434747	14931		
ENSP00000416158	23397		
ENSP00000434357	25382	Q9H061	T126A_HUMAN
ENSP00000307071	28443	Q8WUR7	CO040_HUMAN
ENSP00000464730	11366		
ENSP00000367835	17351	Q99633	PRP18_HUMAN
ENSP00000433899	14931		
ENSP00000415733	23397		
ENSP00000435464	14931		
ENSP00000359680	25155	Q86XE5	HOGA1_HUMAN
ENSP00000450270	17590		
ENSP00000407327	11366		
ENSP00000359676	25155		
ENSP00000432937	14931		
ENSP00000465437	11366		
ENSP00000437357	5329	P10997	IAPP_HUMAN
ENSP00000448433	17590		
ENSP00000455319	17590		
ENSP00000240652	5329	P10997	IAPP_HUMAN
ENSP00000433077	14931		
ENSP00000472357			
ENSP00000238256	23397	Q5T1M5	FKB15_HUMAN
ENSP00000445711	5329		
ENSP00000445980	5329		
ENSP00000437216	14931	Q9NTG7	SIR3_HUMAN
ENSP00000472049	48594		
ENSP00000437559	5329		
ENSP00000435505	14931		
ENSP00000392142	17351		
ENSP00000437179	14931		
ENSP00000466320	11366		
ENSP00000435014	14931		
ENSP00000432857	14931		
ENSP00000365147	28670	Q96C19	EFHD2_HUMAN
ENSP00000400320	11366		
ENSP00000367824	17351		
ENSP00000433132	14931		
ENSP00000395153	28670		
ENSP00000436085	14931		
ENSP00000363329	11016	O15431	COPT1_HUMAN
ENSP00000380326	1055	P62952	BLCAP_HUMAN
ENSP00000362637	1055	P62952	BLCAP_HUMAN
ENSP00000315136	580	O96018	APBA3_HUMAN
ENSP00000363327	11016		
ENSP00000401802	9553		
ENSP00000380324	1055	P62952	BLCAP_HUMAN
ENSP00000450889	19854		
ENSP00000380323	1055	P62952	BLCAP_HUMAN
ENSP00000380320	1055	P62952	BLCAP_HUMAN
ENSP00000362166	25674	Q9HAF1	EAF6_HUMAN
ENSP00000414973	1055	P62952	BLCAP_HUMAN
ENSP00000414254	256	P40394	ADH7_HUMAN
ENSP00000471101	23074		
ENSP00000296214	25674	Q9HAF1	EAF6_HUMAN
ENSP00000405953	1055		
ENSP00000286544	19854	Q96MY7	F161B_HUMAN
ENSP00000420613	256		
ENSP00000452072	9553		
ENSP00000363322	17839	Q8NHZ8	CDC26_HUMAN
ENSP00000391768	1055		
ENSP00000362165	25674		
ENSP00000445326	19854	Q96MY7	F161B_HUMAN
ENSP00000389735	1055		
ENSP00000420269	256	P40394	ADH7_HUMAN
ENSP00000314343	23074		
ENSP00000452511	9553		
ENSP00000397172	1055	P62952	BLCAP_HUMAN
ENSP00000475721	9553	P62333	PRS10_HUMAN
ENSP00000471444	23074		
ENSP00000311469	4632	P09488	GSTM1_HUMAN
ENSP00000420300	256		
ENSP00000451340	9553		
ENSP00000472501	23074		
ENSP00000209665	256	P40394	ADH7_HUMAN
ENSP00000358838	4632		
ENSP00000452048	9553		
ENSP00000471802	23074	Q9NX70	MED29_HUMAN
ENSP00000434281	24905	Q9NS37	ZHANG_HUMAN
ENSP00000362164	25674	Q9HAF1	EAF6_HUMAN
ENSP00000451156	9553		
ENSP00000447057	28628	Q8N5I9	CL045_HUMAN
ENSP00000473181	23074		
ENSP00000234981	4632	P09488	GSTM1_HUMAN
ENSP00000451241	9553		
ENSP00000280749	28628		
ENSP00000260058	24905		
ENSP00000452253	9553		
ENSP00000394966	25674	Q9HAF1	EAF6_HUMAN
ENSP00000456315	4632		
ENSP00000455929	4632		
ENSP00000452388	9553		
ENSP00000435980	24905		
ENSP00000357292	1237	Q9NRR5	UBQL4_HUMAN
ENSP00000433380	24905		
ENSP00000358834	4632		
ENSP00000435762	24905		
ENSP00000433459	24905	Q9NS37	ZHANG_HUMAN
ENSP00000350592	6799	P43365	MAGAC_HUMAN
ENSP00000451760	6929		
ENSP00000381342	24905	Q9NS37	ZHANG_HUMAN
ENSP00000377447	6799	P43365	MAGAC_HUMAN
ENSP00000377478	6799	P43365	MAGAC_HUMAN
ENSP00000451605	6929	Q01726	MSHR_HUMAN
ENSP00000281437	956	Q9UMQ3	BARX2_HUMAN
ENSP00000397297	8023	P20783	NTF3_HUMAN
ENSP00000451113	956		
ENSP00000319305	26758	Q7Z3I7	ZN572_HUMAN
ENSP00000404915	15505		
ENSP00000450418	956		
ENSP00000428906	7048		
ENSP00000328738	8023	P20783	NTF3_HUMAN
ENSP00000469647	12862		
ENSP00000472329	12862		
ENSP00000440192	26162		
ENSP00000471239	12862		
ENSP00000338487	7048	Q9UQ53	MGT4B_HUMAN
ENSP00000470200	12862		
ENSP00000261721	1120	Q9H0C5	BTBD1_HUMAN
ENSP00000414200	1324	P0C0L5	CO4B_HUMAN
ENSP00000248673	12862	P26651	TTP_HUMAN
ENSP00000364415	26162		
ENSP00000292591	7048	Q9UQ53	MGT4B_HUMAN
ENSP00000368713	1120	Q9H0C5	BTBD1_HUMAN
ENSP00000296215	30587	Q8TAD8	SNIP1_HUMAN
ENSP00000300571	13308	Q9NZH0	GPC5B_HUMAN
ENSP00000379126	6874		
ENSP00000453104	1120		
ENSP00000430721	7048		
ENSP00000380747	21898	Q96SK2	TM209_HUMAN
ENSP00000442858	13308	Q9NZH0	GPC5B_HUMAN
ENSP00000428960	7048		
ENSP00000344377	15505	Q96N66	MBOA7_HUMAN
ENSP00000240651	26162	Q8WU10	PYRD1_HUMAN
ENSP00000454727	13308	Q9NZH0	GPC5B_HUMAN
ENSP00000365116	2523	Q99895	CTRC_HUMAN
ENSP00000431093	7048		
ENSP00000439106	26162		
ENSP00000451560	20772		
ENSP00000457283	13308	Q9NZH0	GPC5B_HUMAN
ENSP00000419697	21898	Q96SK2	TM209_HUMAN
ENSP00000417258	21898	Q96SK2	TM209_HUMAN
ENSP00000363315	17349	O43172	PRP4_HUMAN
ENSP00000438505	26162		
ENSP00000256593	4637	P46439	GSTM5_HUMAN
ENSP00000454667	13308		
ENSP00000430723	7048		
ENSP00000215659	6874	P53778	MK12_HUMAN
ENSP00000365110	2523		
ENSP00000419852	21898		
ENSP00000455960	13308		
ENSP00000444800	26162		
ENSP00000245615	15505	Q96N66	MBOA7_HUMAN
ENSP00000418474	21898		
ENSP00000457080	13308		
ENSP00000322582	25274	Q53FE4	CD017_HUMAN
ENSP00000363313	17349	O43172	PRP4_HUMAN
ENSP00000456724	13308		
ENSP00000338388	21898		
ENSP00000443912	26162		
ENSP00000358828	4637		
ENSP00000427663	25274		
ENSP00000062104	7860	Q16517	NNAT_HUMAN
ENSP00000320649	26762	Q8N998	CCD89_HUMAN
ENSP00000457018	13308		
ENSP00000406794	15505		
ENSP00000428764	7048		
ENSP00000441775	13308		
ENSP00000335497	7860	Q16517	NNAT_HUMAN
ENSP00000375634	15505	Q96N66	MBOA7_HUMAN
ENSP00000423411	25274		
ENSP00000472209	15505		
ENSP00000379124	6874		
ENSP00000388250	15505		
ENSP00000296218	14353	O14645	IDLC_HUMAN
ENSP00000410320	15505		
ENSP00000358827	4637		
ENSP00000446528	1324		
ENSP00000357288	29796	Q9Y2Q5	LTOR2_HUMAN
ENSP00000427995	7048		
ENSP00000331849	16685	Q6P161	RM54_HUMAN
ENSP00000467023	16685		
ENSP00000430376	7048		
ENSP00000417176	28721	Q96D59	RN183_HUMAN
ENSP00000410503	15505	Q96N66	MBOA7_HUMAN
ENSP00000438962	14353		
ENSP00000420740	28721	Q96D59	RN183_HUMAN
ENSP00000430964	7048		
ENSP00000359310	24294	Q6PB30	CSAG1_HUMAN
ENSP00000419454	28721	Q96D59	RN183_HUMAN
ENSP00000396520	24294	Q6PB30	CSAG1_HUMAN
ENSP00000417943	28721	Q96D59	RN183_HUMAN
ENSP00000354898	24294		
ENSP00000359314	24294	Q6PB30	CSAG1_HUMAN
ENSP00000450687	18286	Q96IS3	RAX2_HUMAN
ENSP00000447512	20126		
ENSP00000450456	18286	Q96IS3	RAX2_HUMAN
ENSP00000450114	20126	Q96F83	CN079_HUMAN
ENSP00000281441	25194	Q96B21	TM45B_HUMAN
ENSP00000357287	29796	Q9Y2Q5	LTOR2_HUMAN
ENSP00000465940	9501		
ENSP00000374614	20126		
ENSP00000466512	9501		
ENSP00000447892	20126		
ENSP00000436293	25194	Q96B21	TM45B_HUMAN
ENSP00000448642	20126		
ENSP00000450135	20126		
ENSP00000357285	29796	Q9Y2Q5	LTOR2_HUMAN
ENSP00000465665	9501	Q15438	CYH1_HUMAN
ENSP00000348453	1183	Q9NQ90	ANO2_HUMAN
ENSP00000389095	9501	Q15438	CYH1_HUMAN
ENSP00000443813	1183		
ENSP00000465252	9501		
ENSP00000317404	21755	Q8NET6	CHSTD_HUMAN
ENSP00000465945	9501		
ENSP00000298854	9863	Q13702	RAPSN_HUMAN
ENSP00000314048	1183	Q9NQ90	ANO2_HUMAN
ENSP00000440981	1183		
ENSP00000467052	9501		
ENSP00000298853	9863	Q13702	RAPSN_HUMAN
ENSP00000468433	9501		
ENSP00000435551	9863		
ENSP00000430331	11279		
ENSP00000465530	9501		
ENSP00000431732	9863		
ENSP00000422064	28534		
ENSP00000466949	9501		
ENSP00000316644	28534	Q8N5N4	CC022_HUMAN
ENSP00000265896	11279	Q14534	ERG1_HUMAN
ENSP00000405252	377	Q9P0M2	AKA7G_HUMAN
ENSP00000428239	11279		
ENSP00000317000	11860	Q9BZW5	TM6S1_HUMAN
ENSP00000441048	377		
ENSP00000429916	11279		
ENSP00000354357	4635	P21266	GSTM3_HUMAN
ENSP00000354398	9501	Q15438	CYH1_HUMAN
ENSP00000445486	377		
ENSP00000368700	11860		
ENSP00000454745	14466		
ENSP00000399915	11398	P49842	STK19_HUMAN
ENSP00000454956	14466		
ENSP00000368693	11860		
ENSP00000403479	11398	P49842	STK19_HUMAN
ENSP00000455465	14466		
ENSP00000446022	377		
ENSP00000258909	11860		
ENSP00000263050	377		
ENSP00000457477	11860	Q9BZW5	TM6S1_HUMAN
ENSP00000260605	24595	Q8TCX1	DC2L1_HUMAN
ENSP00000345149	377	O43687	AKA7A_HUMAN
ENSP00000454275	11860		
ENSP00000454416	11860		
ENSP00000429285	11398		
ENSP00000430356	24595		
